"258誘いイベスリップダメ","258誘いイベスリップダメ",
"255誘いイベ終了時","255誘いイベ終了時",
"260イベント戦処理","260イベント戦処理",
"～選択肢イベント用～","～選択肢イベント用～",
"262選択肢イベ最初","262選択肢イベ最初",
"263イベキャラワープ","263イベキャラワープ",
"264選択肢アニメ再生","264選択肢アニメ再生",
"265ハートビート演出","265ハートビート演出",
"266選択肢らんだむ","266選択肢らんだむ",
"266答え合わせ","266答え合わせ",
"268選択肢イベ最後","268選択肢イベ最後",
"選択肢イベ基本","選択肢イベ基本",
"272淫紋トラップ","272淫紋トラップ",
"273コマンド入力","273コマンド入力",
"274スリップダメージ","274スリップダメージ",
"272幻覚トラップ","272幻覚トラップ",
"276シィナを見るな！","276シィナを見るな！",
"276シィナを見た","276シィナを見た",
"255シィナ眠りイベ終了時","255シィナ眠りイベ終了時",
"279イベ開始みんな消し","279イベ開始みんな消し",
"294シオンイキボイス","294シオンイキボイス",
"294アリスダメージボイス","294アリスダメージボイス",
"294アリスイキボイス","294アリスイキボイス",
"294シオンダメージボイス","294シオンダメージボイス",
"286主人公射精アニメ","286主人公射精アニメ",
"294マオダメージボイス","294マオダメージボイス",
"294マオイキボイス","294マオイキボイス",
"～敵表情音声設定～","～敵表情音声設定～",
"291敵ボイス（攻撃時）","291敵ボイス（攻撃時）",
"291敵ボイス（絶頂時）","291敵ボイス（絶頂時）",
"293敵ボイス乱数","293敵ボイス乱数",
"294ロメリアダメボ","294ロメリアダメボ",
"294ロメリアイキボイス","294ロメリアイキボイス",
"299表情ジャンプ","299表情ジャンプ",
"～敵表情設定～","～敵表情設定～",
"301エネミー表情1","301エネミー表情1",
"301エネミー表情2","301エネミー表情2",
"301エネミー表情3","301エネミー表情3",
"301エネミー表情4","301エネミー表情4",
"301エネミー表情5","301エネミー表情5",
"301エネミー表情6","301エネミー表情6",
"301エネミー表情7","301エネミー表情7",
"301エネミー表情8","301エネミー表情8",
"301エネミー表情9","301エネミー表情9",
"301エネミー表情10 ","301エネミー表情10 ",
"301エネミー表情11 ","301エネミー表情11 ",
"301エネミー表情12 ","301エネミー表情12 ",
"301エネミー表情13","301エネミー表情13",
"301エネミー表情14","301エネミー表情14",
"301エネミー表情15","301エネミー表情15",
"301エネミー表情16","301エネミー表情16",
"301エネミー表情17","301エネミー表情17",
"301エネミー表情18","301エネミー表情18",
"301エネミー表情19","301エネミー表情19",
"301エネミー表情20","301エネミー表情20",
"301エネミー表情21","301エネミー表情21",
"301エネミー表情22","301エネミー表情22",
"301エネミー表情23","301エネミー表情23",
"301エネミー表情24","301エネミー表情24",
"301エネミー表情25","301エネミー表情25",
"301エネミー表情26","301エネミー表情26",
"301エネミー表情27","301エネミー表情27",
"301エネミー表情28","301エネミー表情28",
"301エネミー表情29","301エネミー表情29",
"301エネミー表情30","301エネミー表情30",
"301エネミー表情31","301エネミー表情31",
"301エネミー表情32","301エネミー表情32",
"301エネミー表情33","301エネミー表情33",
"301エネミー表情34","301エネミー表情34",
"301エネミー表情35","301エネミー表情35",
"301エネミー表情36","301エネミー表情36",
"301エネミー表情37","301エネミー表情37",
"301エネミー表情38","301エネミー表情38",
"301エネミー表情39","301エネミー表情39",
"301エネミー表情40","301エネミー表情40",
"301エネミー表情41","301エネミー表情41",
"301エネミー表情42","301エネミー表情42",
"301エネミー表情43","301エネミー表情43",
"301エネミー表情44","301エネミー表情44",
"301エネミー表情45","301エネミー表情45",
"301エネミー表情46","301エネミー表情46",
"301エネミー表情47","301エネミー表情47",
"301エネミー表情48","301エネミー表情48",
"301エネミー表情49","301エネミー表情49",
"301エネミー表情50","301エネミー表情50",
"301エネミー表情51","301エネミー表情51",
"301エネミー表情52","301エネミー表情52",
"301エネミー表情53","301エネミー表情53",
"301エネミー表情54","301エネミー表情54",
"301エネミー表情55","301エネミー表情55",
"301エネミー表情56","301エネミー表情56",
"301エネミー表情57","301エネミー表情57",
"301エネミー表情58","301エネミー表情58",
"301エネミー表情59","301エネミー表情59",
"301エネミー表情60","301エネミー表情60",
"301エネミー表情61","301エネミー表情61",
"301エネミー表情62","301エネミー表情62",
"301エネミー表情63","301エネミー表情63",
"301エネミー表情64","301エネミー表情64",
"301エネミー表情65","301エネミー表情65",
"301エネミー表情66","301エネミー表情66",
"301エネミー表情67","301エネミー表情67",
"301エネミー表情68","301エネミー表情68",
"～メルブレ用戦闘システム～","～メルブレ用戦闘システム～",
"701敵攻撃パターン","701敵攻撃パターン",
"405ターン終了時TP判定","405ターン終了時TP判定",
"405TP100射精","405TP100射精",
"909誘惑1","909誘惑1",
"909誘惑2","909誘惑2",
"408チェイス時コモン","408チェイス時コモン",
"409チェイス時シィナ","409チェイス時シィナ",
"409チェイス時リリー","409チェイス時リリー",
"411チェイス時ライム","411チェイス時ライム",
"413ベルーチェ誘惑",,
"413チョコレ誘惑",,
"244A命乞い誘惑用",,
"490寸止め時セリフ","490寸止め時セリフ",
"490主人イク前時セリフ","490主人イク前時セリフ",
"491主人公射精時セリフ","491主人公射精時セリフ",
"492射精処理","492射精処理",
"490主人超イク前時セリフ","490主人超イク前時セリフ",
"491主人公超射精時セリフ","491主人公超射精時セリフ",
"※499敗北スキップ処理","※499敗北スキップ処理",
"498敗北開始時処理","498敗北開始時処理",
"498敗北終了時処理","498敗北終了時処理",
"499敗北スキップ処理","499敗北スキップ処理",
"～敗北シーン～","～敗北シーン～",
"501サキュバス強制敗北","501サキュバス強制敗北",
"没523シィナ1戦目敗北","没523シィナ1戦目敗北",
"540隠れシィナ騎乗","540隠れシィナ騎乗",
"541脱獄失敗3人敗亡","541脱獄失敗3人敗亡",
"523リリー誘惑オナさせ","523リリー誘惑オナさせ",
"523シィナ誘惑オナさせ","523シィナ誘惑オナさせ",
"523リリー捕まり足コキ","523リリー捕まり足コキ",
"523リリー挿入自滅","523リリー挿入自滅",
"523リリーだまし討ち","523リリーだまし討ち",
"523ライム捕まりパイズリ1","523ライム捕まりパイズリ1",
"523ライム誘惑パイズリ1","523ライム誘惑パイズリ1",
"523シィナ捕獲手コキ","523シィナ捕獲手コキ",
"523シィナパンツコキ","523シィナパンツコキ",
"523リリー暗闇キス","523リリー暗闇キス",
"540暗闇シィナ騎乗","540暗闇シィナ騎乗",
"523ライム暗闇パイズリ","523ライム暗闇パイズリ",
"523リリー暗闇足コキ","523リリー暗闇足コキ",
"523シィナ暗闇太腿コキ","523シィナ暗闇太腿コキ",
"523ライム暗闇足挿入","523ライム暗闇足挿入",
"523シィナ捕獲フェラ","523シィナ捕獲フェラ",
"523シィナ捕獲クンニ","523シィナ捕獲クンニ",
"523シィナ捕獲顔踏み","523シィナ捕獲顔踏み",
"523リリー捕獲太もも","523リリー捕獲太もも",
"523リリー捕獲キス","523リリー捕獲キス",
"523リリー捕獲オナさせ","523リリー捕獲オナさせ",
"523ライム捕獲圧迫","523ライム捕獲圧迫",
"523ライム捕獲足コキ","523ライム捕獲足コキ",
"523ライム捕獲寝パイズリ","523ライム捕獲寝パイズリ",
"566ロメリア檻越し縦パイ","566ロメリア檻越し縦パイ",
"541体力03人敗北","541体力03人敗北",
"523シィナ上向き挿入","523シィナ上向き挿入",
"569お風呂覗き","569お風呂覗き",
"570SAN0男敗北","570SAN0男敗北",
"570SAN0女敗北","570SAN0女敗北",
"523リリー炎の魔導書","523リリー炎の魔導書",
"523シィナ執事の鍵","523シィナ執事の鍵",
"523ライム豪華な鍵","523ライム豪華な鍵",
"523リリー氷の魔導書","523リリー氷の魔導書",
"569書庫3人敗北","569書庫3人敗北",
"523アーコキス","523アーコキス",
"523シィナ1戦目敗北","523シィナ1戦目敗北",
"523シィナ必殺敗北","523シィナ必殺敗北",
"523シィナ通常敗北","523シィナ通常敗北",
"523シィナ追い込み敗北","523シィナ追い込み敗北",
"523シィナ命乞い敗北","523シィナ命乞い敗北",
"523ライム1戦目敗北","523ライム1戦目敗北",
"523ライム2戦目敗北","523ライム2戦目敗北",
"523ライム必殺敗北","523ライム必殺敗北",
"523ライム追い込み敗北","523ライム追い込み敗北",
"523ライム命乞い敗北","523ライム命乞い敗北",
"523リリー1戦目敗北","523リリー1戦目敗北",
"523リリー2戦目敗北","523リリー2戦目敗北",
"523リリー必殺敗北","523リリー必殺敗北",
"523リリー追い込み敗北","523リリー追い込み敗北",
"523リリー命乞い敗北","523リリー命乞い敗北",
"523アーコドア前騎乗位","523アーコドア前騎乗位",
"523シィナチンキス","523シィナチンキス",
"523ライム夜這い","523ライム夜這い",
"523リリシィナ足コキ","523リリシィナ足コキ",
"566ロメリア幻覚SEX","566ロメリア幻覚SEX",
"523リリー命乞い足コキ","523リリー命乞い足コキ",
"523シィナ命乞い足コキ","523シィナ命乞い足コキ",
"523ライム命乞い1戦目敗北","523ライム命乞い1戦目敗北",
"566ロメリアベロチュ","566ロメリアベロチュ",
"566デカリリー吐息敗北","566デカリリー吐息敗北",
"566デカリリー舐め敗北","566デカリリー舐め敗北",
"566デカリリー吸い敗北","566デカリリー吸い敗北",
"566デカリリー食べられ敗北","566デカリリー食べられ敗北",
"566強とら敗北",,
"566弱とら敗北",,
"566オーク敗北",,
"566ラミア敗北",,
"610マンティスフェラ",,
"611とら全身パイズリ",,
"611マンティス全身フェラ",,
"611オークミニマム挿入",,
"566チョコレBF敗北",,
"611ラミア全身パイズリ",,
"566チョコレ接触1敗北",,
"566チョコレ接触2胸敗北",,
"618チョコレ誘惑本番敗北",,
"619ベルーチェキス",,
"620ベルーチェ接触手コキ",,
"618チョコレクンニ敗北",,
"523ベルーチェオナさせ",,
"623ベルーチェ誘惑挿入",,
"623ベルチョコ体力0",,
"625リリー奉仕手コキベロチュ",,
"とら潰され再生",,
"ラミア飲み込まれ",,
"マンティス飲み込まれ",,
"オーク飲み込まれ",,
"699攻撃の強さ指定","699攻撃の強さ指定",
"エナドレ判定","エナドレ判定",
"～敵攻撃～","～敵攻撃～",
"703手コキ","703手コキ",
"703足コキ","703足コキ",
"704キス","704キス",
"703パイズリ","703パイズリ",
"706フェラ","706フェラ",
"707脇コキ","707脇コキ",
"704顔騎　スマタ","704顔騎　スマタ",
"703騎乗位","703騎乗位",
"703正常位","703正常位",
"704バック","704バック",
"704誘惑","704誘惑",
"704何もしない","704何もしない",
"704女性攻撃","704女性攻撃",
"715エナジードレイン","715エナジードレイン",
"715吸い上げ触手","715吸い上げ触手",
"703集団技","703集団技",
"704太ももコキ","704太ももコキ",
"703貧乳パイズリ","703貧乳パイズリ",
"720食虫植物","720食虫植物",
"721魔物系攻撃","721魔物系攻撃",
"703尻コキ","703尻コキ",
"723ミニマム","723ミニマム",
"724魔法系攻撃","724魔法系攻撃",
"703ペニバン（アナル系）","703ペニバン（アナル系）",
"703アナルセックス","703アナルセックス",
"703特殊","703特殊",
"728リリーズ用","728リリーズ用",
"704魔法、特殊行動",,
"730ベルチョコ用",,
"770通常ゲージ表示","770通常ゲージ表示",
"770精力ゲージ表示","770精力ゲージ表示",
"770精力体力ゲージ表示","770精力体力ゲージ表示",
"～ドレインイベント用～","～ドレインイベント用～",
"770ドレインダメージ","770ドレインダメージ",
"772ドレイン開始コモン","772ドレイン開始コモン",
"773ﾄﾞﾚｲﾝループ前コモン","773ﾄﾞﾚｲﾝループ前コモン",
"774ﾄﾞﾚｲﾝ射精時コモン","774ﾄﾞﾚｲﾝ射精時コモン",
"773ﾄﾞﾚｲﾝループ中コモン","773ﾄﾞﾚｲﾝループ中コモン",
"772ドレイン終了コモン","772ドレイン終了コモン",
"770マネーゲージ表示","770マネーゲージ表示",
"～ドレインイベント～（基）","～ドレインイベント～（基）",
"781ユイネパイズリドレ1","781ユイネパイズリドレ1",
"781アイリンフェラドレ1","781アイリンフェラドレ1",
"781アーコ脇舐めマネドレ","781アーコ脇舐めマネドレ",
"781アーコ脇コキマネドレ","781アーコ脇コキマネドレ",
"781アーコ騎乗位マネドレ","781アーコ騎乗位マネドレ",
"781ノノ足ドレ1","781ノノ足ドレ1",
"781トルテフェラドレ1","781トルテフェラドレ1",
"781シルキー脇マネードレ","781シルキー脇マネードレ",
"781シルキーSEXマネードレ","781シルキーSEXマネードレ",
"781リリス騎乗位ドレ2","781リリス騎乗位ドレ2",
"830ベルーチェxロメリア",,
"830ベルーチェxアルス",,
"870汎用セリフ","870汎用セリフ",
"875手ドレインセリフ","875手ドレインセリフ",
"875足ドレインセリフ","875足ドレインセリフ",
"875胸ドレインセリフ","875胸ドレインセリフ",
"875正常位ドレインセリフ","875正常位ドレインセリフ",
"875バックドレインセリフ","875バックドレインセリフ",
"875騎乗位ドレインセリフ","875騎乗位ドレインセリフ",
"875フェラドレインセリフ","875フェラドレインセリフ",
"875母乳ドレインセリフ","875母乳ドレインセリフ",
"875尻ドレインセリフ","875尻ドレインセリフ",
"875太ももドレインセリフ","875太ももドレインセリフ",
"875穴責めドレインセリフ","875穴責めドレインセリフ",
"875オナさせドレインセリフ","875オナさせドレインセリフ",
"875キスドレインセリフ","875キスドレインセリフ",
"875脇コキドレインセリフ","875脇コキドレインセリフ",
"875抱き着きドレインセリフ","875抱き着きドレインセリフ",
"875スローSEXドレインセリフ","875スローSEXドレインセリフ",
"875ペニバン（尻）ドレセリフ","875ペニバン（尻）ドレセリフ",
"875脇舐めドレインセリフ","875脇舐めドレインセリフ",
"893誰の必殺技ジャンプ","893誰の必殺技ジャンプ",
"899必殺技後","899必殺技後",
"895素早さ判定","895素早さ判定",
"898必殺技直前よび","898必殺技直前よび",
"898必殺技直前","898必殺技直前",
"898必殺技前","898必殺技前",
"～必殺技～","～必殺技～",
"901シィナ必殺","901シィナ必殺",
"901ライム必殺","901ライム必殺",
"901リリー必殺","901リリー必殺",
"901闇エイミー必殺","901闇エイミー必殺",
"901キルシュ必殺","901キルシュ必殺",
"901アリス必殺","901アリス必殺",
"909サキュバス必殺","909サキュバス必殺",
"909リリス１必殺","909リリス１必殺",
"909リリス2必殺","909リリス2必殺",
"901ウィッチ必殺","901ウィッチ必殺",
"901アニマ必殺","901アニマ必殺",
"901エイミー必殺","901エイミー必殺",
"901新アリス必殺","901新アリス必殺",
"ひっさつ１2","ひっさつ１2",
"ひっさつ１3","ひっさつ１3",
"ひっさつ１4","ひっさつ１4",
"ひっさつ１5","ひっさつ１5",
"ひっさつ１6","ひっさつ１6",
"ひっさつ１7","ひっさつ１7",
"ひっさつ１8","ひっさつ１8",
"19","19",
"ひっさつ20","ひっさつ20",
"スピード変更のみ",,
"特殊処理",,
"250再生速度",,
"251効果音種類",,
"940BGM選択",,
"940敗北シーン用BGM",,
"939エンディング前処理","939エンディング前処理",
"940エンディング処理","940エンディング処理",
"941回想部屋全開放","941回想部屋全開放",
"942回想勝利","942回想勝利",
"942回想逃走","942回想逃走",
"942回想敗北","942回想敗北",
"945回想部屋開始時処理","945回想部屋開始時処理",
"945回想部屋終了時処理","945回想部屋終了時処理",
"948敗北のかけら削除","948敗北のかけら削除",
"949キャラのレベル更新","949キャラのレベル更新",
"～会話イベント用～","～会話イベント用～",
"アルロメ会話","アルロメ会話",
"アーコ会話","アーコ会話",
"アーコドレイン選択","アーコドレイン選択",
"956正気度回復","956正気度回復",
"957ロメリアえっち","957ロメリアえっち",
"961日記を全部読んだ",,
"962日記チェッカー",,
"971作業台","971作業台",
"963ゴム合成品目","963ゴム合成品目",
"952ｱﾘｽバトル選択部屋","952ｱﾘｽバトル選択部屋",
"952ｴｲﾐｰバトル選択部屋","952ｴｲﾐｰバトル選択部屋",
"975両方倒した判定",,
"ポップアップ無効化","ポップアップ無効化",
"ロメリア","Meria",
"う・・・もう体力が・・・
一度戻って休憩しよう・・・","う・・・もう体力が・・・
一度戻って休憩しよう・・・","Ugh... My strength is...
Let's go back and rest a moment..."
"う・・・もう身体が動かな・・・
こんなところで・・・","う・・・もう身体が動かな・・・
こんなところで・・・","Ugh... Can't move my body...
Here of all places..."
"・・・","\n<アーコ>あ！\n[1]！
大丈夫？
くすりくすり・・・","\n<Ako>Ahh! \n[1]!
Are you ok?
Where's that medicine..."
"数日後・・・",,Several days later...
"\n<リリー>ちょっと！！
しっかりしなさいよ！！",,"\n<Lily>Hold on!!
Keep it together!!"
"\n<リリー>はぁぁ～～～～！
ほんっっっっっとにもぉぉ！！",,"\n<Lily>Haaah～～～～!
I can't believe you!!"
"魔力を消費してリリーのレベルが1下がった・・・",,Lily's level decreased by 1 from consuming her magic...
"\n<リリー>もう大丈夫でしょ！
ほら起きなさい！
早くみんなを助けに行くわよ！",,"\n<Lily>You're going to be fine!
Now get up!
We have to hurry and save everyone!"
"\n<アーコ>あ！\n[1]！
大丈夫？
くすりくすり・・・",,"\n<Ako>Ahh! \n[1]!
Are you ok?
Where's that medicine..."
"\n<アーコ>これでよし。",,\n<Ako>There we are.
"\n<アーコ>治療費貰ってくねー。（3000G）
おだいじにー。",,"\n<Ako>Your treatment fee, please. (3000G)
Take care now-."
"\n<アーコ>治療費貰っていくよ。
あれ？こんだけしか持ってないの？赤字だよー。
もう倒れないでね！（全額没収された）",,"\n<Ako>Your treatment fee, please.
What? This is all you've got? I'm getting ripped off!
Don't get hurt again! (All money taken)"
"た、体力が・・・
ダメだ！こんなところで倒れるわけにはいかない！","た、体力が・・・
ダメだ！こんなところで倒れるわけにはいかない！","M-my body...
No! I can't fall in a place like this!"
"変数203（ARGP攻撃種類）
1斬　2打撃　3水　4火　5雷
6誘惑　7食べ物
特殊206（個別攻撃種類）
1リンゴ　2皿　3卵",,
"ちーんｗ",,
"90度倒れる",,
"ばたんきゅー",,
"溶ける",,
"燃える",,
"射精",,
"吹っ飛ばす",,
"逃げてこける",,
"潰れる",,
"無し",,
"deleteEnemyBullets","deleteEnemyBullets",
"deletePlayerBullets","deletePlayerBullets",
"stopPlayerShot","stopPlayerShot",
"stopEnemyShot","stopEnemyShot",
"startPlayerShot","startPlayerShot",
"startEnemyShot","startEnemyShot",
"ーーーーーーここからフリオーーーーーー",,
"0普通 1笑い 2大笑 3ドヤ 4真顔 5からかい
6悲し 7驚き 8怒り 9激怒 10苦しみ
11眠い 12呆れ",,
"MP_SET_MOVIE p2_gオナニー_1","MP_SET_MOVIE p2_gオナニー_1",
"MP_SET_MOVIE p1_gオナニー_1","MP_SET_MOVIE p1_gオナニー_1",
"MP_SET_MOVIE p2_a通常_1","MP_SET_MOVIE p2_a通常_1",
"MP_SET_MOVIE p1_a通常_1","MP_SET_MOVIE p1_a通常_1",
"MP_SET_MOVIE p2_d射精_1","MP_SET_MOVIE p2_d射精_1",
"MP_SET_MOVIE p1_d射精_1","MP_SET_MOVIE p1_d射精_1",
"MP_SET_MOVIE p2_f瀕死_1","MP_SET_MOVIE p2_f瀕死_1",
"MP_SET_MOVIE p1_f瀕死_1","MP_SET_MOVIE p1_f瀕死_1",
"MP_SET_MOVIE p2_eチャーム_1","MP_SET_MOVIE p2_eチャーム_1",
"MP_SET_MOVIE p1_eチャーム_1","MP_SET_MOVIE p1_eチャーム_1",
"MP_SET_MOVIE p2_cイキそう_1","MP_SET_MOVIE p2_cイキそう_1",
"MP_SET_MOVIE p1_cイキそう_1","MP_SET_MOVIE p1_cイキそう_1",
"30％以下",,
"MP_SET_MOVIE p2_b勃起_1","MP_SET_MOVIE p2_b勃起_1",
"MP_SET_MOVIE p1_b勃起_1","MP_SET_MOVIE p1_b勃起_1",
"30％以上",,
"MP_SET_MOVIE p2_h勝利_1","MP_SET_MOVIE p2_h勝利_1",
"MP_SET_MOVIE p1_h勝利_1","MP_SET_MOVIE p1_h勝利_1",
"MP_SET_LOOP 95 on","MP_SET_LOOP 95 on",
"ポップアップ有効化","ポップアップ有効化",
"hideBossHpGauge","hideBossHpGauge",
"showBossHpGauge","showBossHpGauge",
"拠点ナンバー0山小屋　1サントリナ",,
"もう・・・正気を保っていられない・・・","もう・・・正気を保っていられない・・・",
"showHpGauge","showHpGauge",
"startAutoBossHpGauge","startAutoBossHpGauge",
"showHpGauge A","showHpGauge A",
"showHpGauge B","showHpGauge B",
"showHpGauge C","showHpGauge C",
